,Date,ls_vnindex,ls_US,ls_EU,ls_TQ,ls_TL,ls_SI,fx_US,fx_EU,fx_TQ,fx_TL ,fx_SI,cpi_ US,cpi_ EU,cpi_ TQ,cpi_ TL,cpi_ SI,M2_US,M2_EU,M2_TQ,M2_SI
230,2020-01-04,0.16086818710096162,0.0005,0.00553843048033478,0.028999999999999998,0.015,0.0043,-0.00796070460704612,-0.014616391705475906,-0.011713278525231519,0.0009049778479295334,-0.000483730395466786,0.015231420852062971,0.007474844274077741,0.032467532467532534,-0.029899999999999996,-0.007000000000000001,0.06402079939857175,0.014610018714072526,0.009408867760103634,0.03766751825637149
231,2020-01-05,0.12398746603216715,0.0005,0.0047837192174744105,0.028999999999999998,0.005,0.0034999999999999996,-0.0063172272494450565,0.006650977580711759,-0.0039025758648001396,0.013675132843618654,-0.006737982128520836,0.0034987638745771488,0.003139866793530066,0.024118738404452778,-0.0344,-0.008,0.05104834578630357,0.012857889060845284,0.01255395193862996,-0.0031683507700350777
232,2020-01-06,-0.04553078765023655,0.0008,0.00350450683563307,0.028999999999999998,0.005,0.0025,-0.003264604810996552,0.008681650868358703,0.018632693467263817,0.02608909129327497,0.009683666349323827,0.002162196039107611,0.0008551881413911833,0.025069637883008422,-0.0157,-0.005,0.016352116699998254,0.006311722951617416,0.015972522032880798,0.009970231458769963
233,2020-01-07,-0.03238356097974815,0.0009,0.00220654348607008,0.028999999999999998,0.005,0.0028000000000000004,-0.0014652646095500987,0.04707909318352743,0.06069604571732912,-0.012648853645923053,0.012035971706713111,0.007017667595302868,0.0026562944692154478,0.01757631822386685,-0.0098,-0.004,0.008295301717485826,0.004681626489239754,-0.0010145802014773775,0.14525267065191572
234,2020-01-08,0.10428487330753144,0.001,0.00160505011359991,0.028999999999999998,0.005,0.0026,0.00017263703064296365,0.013676692087527975,0.03247754202985864,0.005967006990910573,0.011039593202479159,0.010187566946310067,0.0039081117148032085,0.023875114784205564,-0.005,-0.004,0.003930400747814922,0.003473617081674041,0.004747885000760066,0.11414721566404196
235,2020-01-09,0.026722622355810133,0.0009,0.00122982564467726,0.028999999999999998,0.005,0.00301,0.00030206265642540586,-0.01796786030621278,-0.009607801145982253,-0.01647515548306533,-0.0036447073867089674,0.013005983533565635,-0.0017133066818961762,0.01730418943533696,-0.007000000000000001,0.0,0.012316773027247319,0.008227817011129845,0.004457159645641751,0.1024525431282517
236,2020-01-10,0.022381546823388998,0.0009,5.31795048380393e-06,0.028999999999999998,0.005,0.0028000000000000004,-4.313877744699379e-05,-0.006100097557384054,0.00841058258856009,0.014728221407600328,-0.0004529011847229647,0.01373084272511016,-0.0031342007788015547,0.005415162454873723,-0.005,-0.002,0.008181202061168014,0.007011885453048983,0.0029761826882126474,0.09293147697545212
237,2020-01-11,0.08386009270965022,0.0009,-0.000553454385201782,0.028999999999999998,0.005,0.0031,-0.0017256255392580355,0.022357377267777423,0.04037611510618011,0.026626949164712865,0.016553790445674954,0.012031654060780772,-0.0027503793626706408,-0.004496402877697814,-0.0041,-0.001,0.011513324619201182,0.007439128244171256,0.00616721469969872,0.08502955485610864
238,2020-01-12,0.10048051999840468,0.0009,-0.0009154069695512681,0.028999999999999998,0.005,0.0037,-0.0030250648228176136,0.02079604657734757,0.028774682343699176,0.004940114419609953,0.012360350843496848,0.01169540753609244,-0.0028544243577545148,0.0026978417266185772,-0.0027,0.0,0.00727874974287035,0.007948765287539405,0.007444952002270577,0.07836611866981347
239,2021-01-01,-0.04281301240182267,0.0009,-0.0006359448011389581,0.028999999999999998,0.005,0.0037,-0.0009536194191590575,-0.007251006196895227,0.008200340010157126,0.00506876331709516,-0.006762796205938115,0.013049530216912242,-0.0026557905719434283,-0.002216312056737557,-0.0034,0.002,0.01181842459405269,0.006432177531126015,0.020612367516808394,0.07267116178175148
240,2021-01-02,0.10586687614162282,0.0008,0.000643186400606099,0.028999999999999998,0.005,0.0034999999999999996,-0.0014317945157931167,-0.0065353168091351055,-0.013902272593649512,-0.021422821931131653,-0.0034228250996376497,0.013951009246599089,0.009102232442272484,-0.004227792436235722,-0.011699999999999999,0.007000000000000001,0.012254825855198437,0.006275135869123316,-0.008307812147957394,0.06774784702987802
241,2021-01-03,0.019658185490427638,0.0007000000000000001,0.0014792031138767098,0.028999999999999998,0.005,0.0038,0.00256354551379534,-0.02616568843721989,-0.03787821686469739,-0.022147527791122168,-0.007317874620464293,0.016729284154818336,0.009372609028309054,0.003219056099732942,-0.0008,0.013000000000000001,0.01224450147752032,0.006643477618800242,0.02200394670389194,0.06344929396798138
